16,40,0.0001,-3,30,0.18266666666667
16,40,0.0001,-3,30,0.18266666666667
16,40,0.0001,-3,30,0.18266666666667
16,40,0.0001,-3,30,0.18466666666667
16,40,0.0005,-3,30,0.162
16,40,0.0005,-3,30,0.162
16,40,0.0005,-3,30,0.16466666666667
16,40,0.0005,-3,30,0.16466666666667
16,40,0.005,-3,30,0.168
16,40,0.005,-3,30,0.16866666666667
16,40,0.005,-3,30,0.16866666666667
16,40,0.005,-3,30,0.16866666666667
16,80,0.0001,-3,30,0.17866666666667
16,80,0.0001,-3,30,0.18733333333333
16,80,0.0001,-3,30,0.18733333333333
16,80,0.0001,-3,30,0.18733333333333
16,80,0.0005,-3,30,0.164
16,80,0.0005,-3,30,0.164
16,80,0.0005,-3,30,0.16466666666667
16,80,0.005,-3,30,0.152
16,80,0.005,-3,30,0.16666666666667
16,80,0.005,-3,30,0.178
16,80,0.005,-3,30,0.178
16,100,0.0001,-3,30,0.19266666666667
16,100,0.0001,-3,30,0.19266666666667
16,100,0.0001,-3,30,0.19266666666667
16,100,0.0001,-3,30,0.19266666666667
16,100,0.0005,-3,30,0.166
16,100,0.0005,-3,30,0.166
16,100,0.0005,-3,30,0.166
16,100,0.0005,-3,30,0.166
16,100,0.005,-3,30,0.158
16,100,0.005,-3,30,0.166
16,100,0.005,-3,30,0.166
16,100,0.005,-3,30,0.166
16,120,0.0001,-3,30,0.18333333333333
16,120,0.0001,-3,30,0.19666666666667
16,120,0.0001,-3,30,0.19666666666667
16,120,0.0005,-3,30,0.16
16,120,0.0005,-3,30,0.164
16,120,0.0005,-3,30,0.164
16,120,0.005,-3,30,0.17
16,120,0.005,-3,30,0.17266666666667
16,120,0.005,-3,30,0.178
32,40,0.0001,-3,30,0.092
32,40,0.0001,-3,30,0.096666666666667
32,40,0.0001,-3,30,0.099333333333333
32,40,0.0001,-3,30,0.10066666666667
32,40,0.0005,-3,30,0.076
32,40,0.0005,-3,30,0.076
32,40,0.0005,-3,30,0.076
32,40,0.0005,-3,30,0.077333333333333
32,40,0.005,-3,30,0.080666666666667
32,40,0.005,-3,30,0.083333333333333
32,40,0.005,-3,30,0.083333333333333
32,40,0.005,-3,30,0.083333333333333
32,80,0.0001,-3,30,0.094666666666667
32,80,0.0001,-3,30,0.094666666666667
32,80,0.0001,-3,30,0.097333333333333
32,80,0.0001,-3,30,0.099333333333333
32,80,0.0005,-3,30,0.076
32,80,0.0005,-3,30,0.076666666666667
32,80,0.0005,-3,30,0.077333333333333
32,80,0.0005,-3,30,0.08
32,80,0.005,-3,30,0.078666666666666
32,80,0.005,-3,30,0.078666666666666
32,80,0.005,-3,30,0.078666666666666
32,80,0.005,-3,30,0.084
32,100,0.0001,-3,30,0.092
32,100,0.0001,-3,30,0.092
32,100,0.0001,-3,30,0.096
32,100,0.0001,-3,30,0.097333333333333
32,100,0.0005,-3,30,0.074
32,100,0.0005,-3,30,0.076
32,100,0.0005,-3,30,0.079333333333333
32,100,0.0005,-3,30,0.079333333333333
32,100,0.005,-3,30,0.075333333333333
32,100,0.005,-3,30,0.078666666666667
32,100,0.005,-3,30,0.079333333333333
32,100,0.005,-3,30,0.08
32,120,0.0001,-3,30,0.09
32,120,0.0001,-3,30,0.096666666666667
32,120,0.0001,-3,30,0.099333333333333
32,120,0.0001,-3,30,0.099333333333333
32,120,0.0005,-3,30,0.072
32,120,0.0005,-3,30,0.076
